year,temp_native_anom_range,species
2013,1.10285595338836,Erythrogenys hypoleucos
2014,1.16747344952592,Erythrogenys hypoleucos
2015,1.0879192777664,Erythrogenys hypoleucos
2016,1.18237155657969,Erythrogenys hypoleucos
2017,1.438209763802,Erythrogenys hypoleucos
2018,0.826216356489393,Erythrogenys hypoleucos
2019,1.10249269932896,Erythrogenys hypoleucos
2020,1.16631304950052,Erythrogenys hypoleucos
2021,1.25918256746455,Erythrogenys hypoleucos
2022,1.36785150993438,Erythrogenys hypoleucos
2023,1.50139865896689,Erythrogenys hypoleucos
2024,1.51714017811816,Erythrogenys hypoleucos
2002,1.17134623314362,Eudynamys scolopaceus
2003,1.06283088139723,Eudynamys scolopaceus
2004,1.18315755922352,Eudynamys scolopaceus
2005,1.18075099459425,Eudynamys scolopaceus
2006,1.18374495739029,Eudynamys scolopaceus
2007,1.5076562062959,Eudynamys scolopaceus
2008,1.1380932461524,Eudynamys scolopaceus
2009,0.797644095502505,Eudynamys scolopaceus
2010,1.20246682273074,Eudynamys scolopaceus
2011,0.786476870270875,Eudynamys scolopaceus
2012,1.18638988917491,Eudynamys scolopaceus
2013,1.10285595338836,Eudynamys scolopaceus
2014,1.16747344952592,Eudynamys scolopaceus
2015,1.0879192777664,Eudynamys scolopaceus
2016,1.18237155657969,Eudynamys scolopaceus
2017,1.438209763802,Eudynamys scolopaceus
2018,0.826216356489393,Eudynamys scolopaceus
2019,1.10249269932896,Eudynamys scolopaceus
2020,1.16631304950052,Eudynamys scolopaceus
2021,1.25918256746455,Eudynamys scolopaceus
2022,1.36785150993438,Eudynamys scolopaceus
2023,1.50139865896689,Eudynamys scolopaceus
2024,1.51714017811816,Eudynamys scolopaceus
2002,1.17134623314362,Eumyias thalassinus
2003,1.06283088139723,Eumyias thalassinus
2004,1.18315755922352,Eumyias thalassinus
2005,1.18075099459425,Eumyias thalassinus
2006,1.18374495739029,Eumyias thalassinus
2007,1.5076562062959,Eumyias thalassinus
2008,1.1380932461524,Eumyias thalassinus
2009,0.797644095502505,Eumyias thalassinus
2010,1.20246682273074,Eumyias thalassinus
2011,0.786476870270875,Eumyias thalassinus
2012,1.18638988917491,Eumyias thalassinus
2013,1.10285595338836,Eumyias thalassinus
2014,1.16747344952592,Eumyias thalassinus
2015,1.0879192777664,Eumyias thalassinus
2016,1.18237155657969,Eumyias thalassinus
2017,1.438209763802,Eumyias thalassinus
2018,0.826216356489393,Eumyias thalassinus
2019,1.10249269932896,Eumyias thalassinus
2020,1.16631304950052,Eumyias thalassinus
2021,1.25918256746455,Eumyias thalassinus
2022,1.36785150993438,Eumyias thalassinus
2023,1.50139865896689,Eumyias thalassinus
2024,1.51714017811816,Eumyias thalassinus
2002,1.17134623314362,Falco cherrug
2003,1.06283088139723,Falco cherrug
2004,1.18315755922352,Falco cherrug
2005,1.18075099459425,Falco cherrug
2006,1.18374495739029,Falco cherrug
2007,1.5076562062959,Falco cherrug
2008,1.1380932461524,Falco cherrug
2009,0.797644095502505,Falco cherrug
2010,1.20246682273074,Falco cherrug
2011,0.786476870270875,Falco cherrug
2012,1.18638988917491,Falco cherrug
2013,1.10285595338836,Falco cherrug
2014,1.16747344952592,Falco cherrug
2015,1.0879192777664,Falco cherrug
2016,1.18237155657969,Falco cherrug
2017,1.438209763802,Falco cherrug
2018,0.826216356489393,Falco cherrug
2019,1.10249269932896,Falco cherrug
2020,1.16631304950052,Falco cherrug
2021,1.25918256746455,Falco cherrug
2022,1.36785150993438,Falco cherrug
2023,1.50139865896689,Falco cherrug
2024,1.51714017811816,Falco cherrug
2002,1.17134623314362,Falco severus
2003,1.06283088139723,Falco severus
2004,1.18315755922352,Falco severus
2005,1.18075099459425,Falco severus
2006,1.18374495739029,Falco severus
2007,1.5076562062959,Falco severus
2008,1.1380932461524,Falco severus
2009,0.797644095502505,Falco severus
2010,1.20246682273074,Falco severus
2011,0.786476870270875,Falco severus
2012,1.18638988917491,Falco severus
2013,1.10285595338836,Falco severus
2014,1.16747344952592,Falco severus
2015,1.0879192777664,Falco severus
2016,1.18237155657969,Falco severus
2017,1.438209763802,Falco severus
2018,0.826216356489393,Falco severus
2019,1.10249269932896,Falco severus
2020,1.16631304950052,Falco severus
2021,1.25918256746455,Falco severus
2022,1.36785150993438,Falco severus
2023,1.50139865896689,Falco severus
2024,1.51714017811816,Falco severus
2002,1.17134623314362,Ficedula albicilla
2003,1.06283088139723,Ficedula albicilla
2004,1.18315755922352,Ficedula albicilla
2005,1.18075099459425,Ficedula albicilla
2006,1.18374495739029,Ficedula albicilla
2007,1.5076562062959,Ficedula albicilla
2008,1.1380932461524,Ficedula albicilla
2009,0.797644095502505,Ficedula albicilla
2010,1.20246682273074,Ficedula albicilla
2011,0.786476870270875,Ficedula albicilla
2012,1.18638988917491,Ficedula albicilla
2013,1.10285595338836,Ficedula albicilla
2014,1.16747344952592,Ficedula albicilla
2015,1.0879192777664,Ficedula albicilla
2016,1.18237155657969,Ficedula albicilla
2017,1.438209763802,Ficedula albicilla
2018,0.826216356489393,Ficedula albicilla
2019,1.10249269932896,Ficedula albicilla
2020,1.16631304950052,Ficedula albicilla
2021,1.25918256746455,Ficedula albicilla
2022,1.36785150993438,Ficedula albicilla
2023,1.50139865896689,Ficedula albicilla
2024,1.51714017811816,Ficedula albicilla
2002,1.17134623314362,Ficedula elisae
2003,1.06283088139723,Ficedula elisae
2004,1.18315755922352,Ficedula elisae
2005,1.18075099459425,Ficedula elisae
2006,1.18374495739029,Ficedula elisae
2007,1.5076562062959,Ficedula elisae
2008,1.1380932461524,Ficedula elisae
2009,0.797644095502505,Ficedula elisae
2010,1.20246682273074,Ficedula elisae
2011,0.786476870270875,Ficedula elisae
2012,1.18638988917491,Ficedula elisae
2013,1.10285595338836,Ficedula elisae
2014,1.16747344952592,Ficedula elisae
2015,1.0879192777664,Ficedula elisae
2016,1.18237155657969,Ficedula elisae
2017,1.438209763802,Ficedula elisae
2018,0.826216356489393,Ficedula elisae
2019,1.10249269932896,Ficedula elisae
2020,1.16631304950052,Ficedula elisae
2021,1.25918256746455,Ficedula elisae
2022,1.36785150993438,Ficedula elisae
2023,1.50139865896689,Ficedula elisae
2024,1.51714017811816,Ficedula elisae
2002,1.17134623314362,Ficedula erithacus
2003,1.06283088139723,Ficedula erithacus
2004,1.18315755922352,Ficedula erithacus
2005,1.18075099459425,Ficedula erithacus
2006,1.18374495739029,Ficedula erithacus
2007,1.5076562062959,Ficedula erithacus
2008,1.1380932461524,Ficedula erithacus
2009,0.797644095502505,Ficedula erithacus
2010,1.20246682273074,Ficedula erithacus
2011,0.786476870270875,Ficedula erithacus
2012,1.18638988917491,Ficedula erithacus
2013,1.10285595338836,Ficedula erithacus
2014,1.16747344952592,Ficedula erithacus
2015,1.0879192777664,Ficedula erithacus
2016,1.18237155657969,Ficedula erithacus
2017,1.438209763802,Ficedula erithacus
2018,0.826216356489393,Ficedula erithacus
2019,1.10249269932896,Ficedula erithacus
2020,1.16631304950052,Ficedula erithacus
2021,1.25918256746455,Ficedula erithacus
2022,1.36785150993438,Ficedula erithacus
2023,1.50139865896689,Ficedula erithacus
2024,1.51714017811816,Ficedula erithacus
2002,1.17134623314362,Ficedula hyperythra
2003,1.06283088139723,Ficedula hyperythra
2004,1.18315755922352,Ficedula hyperythra
2005,1.18075099459425,Ficedula hyperythra
2006,1.18374495739029,Ficedula hyperythra
2007,1.5076562062959,Ficedula hyperythra
2008,1.1380932461524,Ficedula hyperythra
2009,0.797644095502505,Ficedula hyperythra
2010,1.20246682273074,Ficedula hyperythra
2011,0.786476870270875,Ficedula hyperythra
2012,1.18638988917491,Ficedula hyperythra
2013,1.10285595338836,Ficedula hyperythra
2014,1.16747344952592,Ficedula hyperythra
2015,1.0879192777664,Ficedula hyperythra
2016,1.18237155657969,Ficedula hyperythra
2017,1.438209763802,Ficedula hyperythra
2018,0.826216356489393,Ficedula hyperythra
2019,1.10249269932896,Ficedula hyperythra
2020,1.16631304950052,Ficedula hyperythra
2021,1.25918256746455,Ficedula hyperythra
2022,1.36785150993438,Ficedula hyperythra
2023,1.50139865896689,Ficedula hyperythra
2024,1.51714017811816,Ficedula hyperythra
2002,1.17134623314362,Ficedula mugimaki
2003,1.06283088139723,Ficedula mugimaki
2004,1.18315755922352,Ficedula mugimaki
2005,1.18075099459425,Ficedula mugimaki
2006,1.18374495739029,Ficedula mugimaki
2007,1.5076562062959,Ficedula mugimaki
2008,1.1380932461524,Ficedula mugimaki
2009,0.797644095502505,Ficedula mugimaki
2010,1.20246682273074,Ficedula mugimaki
2011,0.786476870270875,Ficedula mugimaki
2012,1.18638988917491,Ficedula mugimaki
2013,1.10285595338836,Ficedula mugimaki
2014,1.16747344952592,Ficedula mugimaki
2015,1.0879192777664,Ficedula mugimaki
2016,1.18237155657969,Ficedula mugimaki
2017,1.438209763802,Ficedula mugimaki
2018,0.826216356489393,Ficedula mugimaki
2019,1.10249269932896,Ficedula mugimaki
2020,1.16631304950052,Ficedula mugimaki
2021,1.25918256746455,Ficedula mugimaki
2022,1.36785150993438,Ficedula mugimaki
2023,1.50139865896689,Ficedula mugimaki
2024,1.51714017811816,Ficedula mugimaki
2002,1.17134623314362,Ficedula tricolor
2003,1.06283088139723,Ficedula tricolor
2004,1.18315755922352,Ficedula tricolor
2005,1.18075099459425,Ficedula tricolor
2006,1.18374495739029,Ficedula tricolor
2007,1.5076562062959,Ficedula tricolor
2008,1.1380932461524,Ficedula tricolor
2009,0.797644095502505,Ficedula tricolor
2010,1.20246682273074,Ficedula tricolor
2011,0.786476870270875,Ficedula tricolor
2012,1.18638988917491,Ficedula tricolor
2013,1.10285595338836,Ficedula tricolor
2014,1.16747344952592,Ficedula tricolor
2015,1.0879192777664,Ficedula tricolor
2016,1.18237155657969,Ficedula tricolor
2017,1.438209763802,Ficedula tricolor
2018,0.826216356489393,Ficedula tricolor
2019,1.10249269932896,Ficedula tricolor
2020,1.16631304950052,Ficedula tricolor
2021,1.25918256746455,Ficedula tricolor
2022,1.36785150993438,Ficedula tricolor
2023,1.50139865896689,Ficedula tricolor
2024,1.51714017811816,Ficedula tricolor
2002,1.17134623314362,Fregata ariel
2003,1.06283088139723,Fregata ariel
2004,1.18315755922352,Fregata ariel
2005,1.18075099459425,Fregata ariel
2006,1.18374495739029,Fregata ariel
2007,1.5076562062959,Fregata ariel
2008,1.1380932461524,Fregata ariel
2009,0.797644095502505,Fregata ariel
2010,1.20246682273074,Fregata ariel
2011,0.786476870270875,Fregata ariel
2012,1.18638988917491,Fregata ariel
2013,1.10285595338836,Fregata ariel
2014,1.16747344952592,Fregata ariel
2015,1.0879192777664,Fregata ariel
2016,1.18237155657969,Fregata ariel
2017,1.438209763802,Fregata ariel
2018,0.826216356489393,Fregata ariel
2019,1.10249269932896,Fregata ariel
2020,1.16631304950052,Fregata ariel
2021,1.25918256746455,Fregata ariel
2022,1.36785150993438,Fregata ariel
2023,1.50139865896689,Fregata ariel
2024,1.51714017811816,Fregata ariel
2002,1.17134623314362,Fringilla coelebs
2003,1.06283088139723,Fringilla coelebs
2004,1.18315755922352,Fringilla coelebs
2005,1.18075099459425,Fringilla coelebs
2006,1.18374495739029,Fringilla coelebs
2007,1.5076562062959,Fringilla coelebs
2008,1.1380932461524,Fringilla coelebs
2009,0.797644095502505,Fringilla coelebs
2010,1.20246682273074,Fringilla coelebs
2011,0.786476870270875,Fringilla coelebs
2012,1.18638988917491,Fringilla coelebs
2013,1.10285595338836,Fringilla coelebs
2014,1.16747344952592,Fringilla coelebs
2015,1.0879192777664,Fringilla coelebs
2016,1.18237155657969,Fringilla coelebs
2017,1.438209763802,Fringilla coelebs
2018,0.826216356489393,Fringilla coelebs
2019,1.10249269932896,Fringilla coelebs
2020,1.16631304950052,Fringilla coelebs
2021,1.25918256746455,Fringilla coelebs
2022,1.36785150993438,Fringilla coelebs
2023,1.50139865896689,Fringilla coelebs
2024,1.51714017811816,Fringilla coelebs
2002,1.17134623314362,Fringilla montifringilla
2003,1.06283088139723,Fringilla montifringilla
2004,1.18315755922352,Fringilla montifringilla
2005,1.18075099459425,Fringilla montifringilla
2006,1.18374495739029,Fringilla montifringilla
2007,1.5076562062959,Fringilla montifringilla
2008,1.1380932461524,Fringilla montifringilla
2009,0.797644095502505,Fringilla montifringilla
2010,1.20246682273074,Fringilla montifringilla
2011,0.786476870270875,Fringilla montifringilla
2012,1.18638988917491,Fringilla montifringilla
2013,1.10285595338836,Fringilla montifringilla
2014,1.16747344952592,Fringilla montifringilla
2015,1.0879192777664,Fringilla montifringilla
2016,1.18237155657969,Fringilla montifringilla
2017,1.438209763802,Fringilla montifringilla
2018,0.826216356489393,Fringilla montifringilla
2019,1.10249269932896,Fringilla montifringilla
2020,1.16631304950052,Fringilla montifringilla
2021,1.25918256746455,Fringilla montifringilla
2022,1.36785150993438,Fringilla montifringilla
2023,1.50139865896689,Fringilla montifringilla
2024,1.51714017811816,Fringilla montifringilla
2002,1.17134623314362,Galerida cristata
2003,1.06283088139723,Galerida cristata
2004,1.18315755922352,Galerida cristata
2005,1.18075099459425,Galerida cristata
2006,1.18374495739029,Galerida cristata
2007,1.5076562062959,Galerida cristata
2008,1.1380932461524,Galerida cristata
2009,0.797644095502505,Galerida cristata
2010,1.20246682273074,Galerida cristata
2011,0.786476870270875,Galerida cristata
2012,1.18638988917491,Galerida cristata
2013,1.10285595338836,Galerida cristata
2014,1.16747344952592,Galerida cristata
2015,1.0879192777664,Galerida cristata
2016,1.18237155657969,Galerida cristata
2017,1.438209763802,Galerida cristata
2018,0.826216356489393,Galerida cristata
2019,1.10249269932896,Galerida cristata
2020,1.16631304950052,Galerida cristata
2021,1.25918256746455,Galerida cristata
2022,1.36785150993438,Galerida cristata
2023,1.50139865896689,Galerida cristata
2024,1.51714017811816,Galerida cristata
2002,1.17134623314362,Gallicrex cinerea
2003,1.06283088139723,Gallicrex cinerea
2004,1.18315755922352,Gallicrex cinerea
2005,1.18075099459425,Gallicrex cinerea
2006,1.18374495739029,Gallicrex cinerea
2007,1.5076562062959,Gallicrex cinerea
2008,1.1380932461524,Gallicrex cinerea
2009,0.797644095502505,Gallicrex cinerea
2010,1.20246682273074,Gallicrex cinerea
2011,0.786476870270875,Gallicrex cinerea
2012,1.18638988917491,Gallicrex cinerea
2013,1.10285595338836,Gallicrex cinerea
2014,1.16747344952592,Gallicrex cinerea
2015,1.0879192777664,Gallicrex cinerea
2016,1.18237155657969,Gallicrex cinerea
2017,1.438209763802,Gallicrex cinerea
2018,0.826216356489393,Gallicrex cinerea
2019,1.10249269932896,Gallicrex cinerea
2020,1.16631304950052,Gallicrex cinerea
2021,1.25918256746455,Gallicrex cinerea
2022,1.36785150993438,Gallicrex cinerea
2023,1.50139865896689,Gallicrex cinerea
2024,1.51714017811816,Gallicrex cinerea
2002,1.17134623314362,Garrulax maesi
2003,1.06283088139723,Garrulax maesi
2004,1.18315755922352,Garrulax maesi
2005,1.18075099459425,Garrulax maesi
2006,1.18374495739029,Garrulax maesi
2007,1.5076562062959,Garrulax maesi
2008,1.1380932461524,Garrulax maesi
2009,0.797644095502505,Garrulax maesi
2010,1.20246682273074,Garrulax maesi
2011,0.786476870270875,Garrulax maesi
2012,1.18638988917491,Garrulax maesi
2013,1.10285595338836,Garrulax maesi
2014,1.16747344952592,Garrulax maesi
2015,1.0879192777664,Garrulax maesi
2016,1.18237155657969,Garrulax maesi
2017,1.438209763802,Garrulax maesi
2018,0.826216356489393,Garrulax maesi
2019,1.10249269932896,Garrulax maesi
2020,1.16631304950052,Garrulax maesi
2021,1.25918256746455,Garrulax maesi
2022,1.36785150993438,Garrulax maesi
2023,1.50139865896689,Garrulax maesi
2024,1.51714017811816,Garrulax maesi
2002,1.17134623314362,Garrulax monileger
2003,1.06283088139723,Garrulax monileger
2004,1.18315755922352,Garrulax monileger
2005,1.18075099459425,Garrulax monileger
2006,1.18374495739029,Garrulax monileger
2007,1.5076562062959,Garrulax monileger
2008,1.1380932461524,Garrulax monileger
2009,0.797644095502505,Garrulax monileger
2010,1.20246682273074,Garrulax monileger
2011,0.786476870270875,Garrulax monileger
2012,1.18638988917491,Garrulax monileger
2013,1.10285595338836,Garrulax monileger
2014,1.16747344952592,Garrulax monileger
2015,1.0879192777664,Garrulax monileger
2016,1.18237155657969,Garrulax monileger
2017,1.438209763802,Garrulax monileger
2018,0.826216356489393,Garrulax monileger
2019,1.10249269932896,Garrulax monileger
2020,1.16631304950052,Garrulax monileger
2021,1.25918256746455,Garrulax monileger
2022,1.36785150993438,Garrulax monileger
2023,1.50139865896689,Garrulax monileger
2024,1.51714017811816,Garrulax monileger
2002,1.17134623314362,Gavia arctica
2003,1.06283088139723,Gavia arctica
2004,1.18315755922352,Gavia arctica
2005,1.18075099459425,Gavia arctica
2006,1.18374495739029,Gavia arctica
2007,1.5076562062959,Gavia arctica
2008,1.1380932461524,Gavia arctica
2009,0.797644095502505,Gavia arctica
2010,1.20246682273074,Gavia arctica
2011,0.786476870270875,Gavia arctica
2012,1.18638988917491,Gavia arctica
2013,1.10285595338836,Gavia arctica
2014,1.16747344952592,Gavia arctica
2015,1.0879192777664,Gavia arctica
2016,1.18237155657969,Gavia arctica
2017,1.438209763802,Gavia arctica
2018,0.826216356489393,Gavia arctica
2019,1.10249269932896,Gavia arctica
2020,1.16631304950052,Gavia arctica
2021,1.25918256746455,Gavia arctica
2022,1.36785150993438,Gavia arctica
2023,1.50139865896689,Gavia arctica
2024,1.51714017811816,Gavia arctica
2002,1.17134623314362,Gelochelidon nilotica
2003,1.06283088139723,Gelochelidon nilotica
2004,1.18315755922352,Gelochelidon nilotica
2005,1.18075099459425,Gelochelidon nilotica
2006,1.18374495739029,Gelochelidon nilotica
2007,1.5076562062959,Gelochelidon nilotica
2008,1.1380932461524,Gelochelidon nilotica
2009,0.797644095502505,Gelochelidon nilotica
2010,1.20246682273074,Gelochelidon nilotica
2011,0.786476870270875,Gelochelidon nilotica
2012,1.18638988917491,Gelochelidon nilotica
2013,1.10285595338836,Gelochelidon nilotica
2014,1.16747344952592,Gelochelidon nilotica
2015,1.0879192777664,Gelochelidon nilotica
2016,1.18237155657969,Gelochelidon nilotica
2017,1.438209763802,Gelochelidon nilotica
2018,0.826216356489393,Gelochelidon nilotica
2019,1.10249269932896,Gelochelidon nilotica
2020,1.16631304950052,Gelochelidon nilotica
2021,1.25918256746455,Gelochelidon nilotica
2022,1.36785150993438,Gelochelidon nilotica
2023,1.50139865896689,Gelochelidon nilotica
2024,1.51714017811816,Gelochelidon nilotica
2002,1.17134623314362,Geokichla citrina
2003,1.06283088139723,Geokichla citrina
2004,1.18315755922352,Geokichla citrina
2005,1.18075099459425,Geokichla citrina
2006,1.18374495739029,Geokichla citrina
2007,1.5076562062959,Geokichla citrina
2008,1.1380932461524,Geokichla citrina
2009,0.797644095502505,Geokichla citrina
2010,1.20246682273074,Geokichla citrina
2011,0.786476870270875,Geokichla citrina
2012,1.18638988917491,Geokichla citrina
2013,1.10285595338836,Geokichla citrina
2014,1.16747344952592,Geokichla citrina
