species,threshold_type,threshold_name,algorithm,threshold_value
Turdus cardis,model_config,pseudoabsence_multiplier,NA,3
Turdus cardis,model_config,pseudoabsence_minimum,NA,1000
Turdus cardis,model_config,pseudoabsence_maximum,NA,20000
Turdus cardis,model_config,cv_folds,NA,5
Turdus cardis,model_config,cv_presence_threshold_spatial,NA,20
Turdus cardis,model_config,tss_selection_threshold,NA,0.6
Turdus cardis,model_config,buffer_km,NA,500
Turdus cardis,algorithm_mean_threshold,mean_threshold,GAM,0.09484371162089
Turdus cardis,algorithm_mean_threshold,mean_threshold,GBM,0.0699017898068706
Turdus cardis,algorithm_mean_threshold,mean_threshold,GLM,0.1946566903763392
Turdus cardis,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Turdus cardis,algorithm_mean_threshold,mean_threshold,RF,0.018200000000000008
Turdus cardis,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.1946566903763392
Lalage melaschistos,model_config,presence_cell_threshold,NA,10
Lalage melaschistos,model_config,presence_cell_maximum,NA,10000
Lalage melaschistos,model_config,pseudoabsence_multiplier,NA,3
Lalage melaschistos,model_config,pseudoabsence_minimum,NA,1000
Lalage melaschistos,model_config,pseudoabsence_maximum,NA,20000
Lalage melaschistos,model_config,cv_folds,NA,5
Lalage melaschistos,model_config,cv_presence_threshold_spatial,NA,20
Lalage melaschistos,model_config,tss_selection_threshold,NA,0.6
Lalage melaschistos,model_config,buffer_km,NA,500
Lalage melaschistos,algorithm_mean_threshold,mean_threshold,GAM,0.10602573799446284
Lalage melaschistos,algorithm_mean_threshold,mean_threshold,GBM,0.05072038231764434
Lalage melaschistos,algorithm_mean_threshold,mean_threshold,GLM,0.14743505040214963
Lalage melaschistos,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Lalage melaschistos,algorithm_mean_threshold,mean_threshold,RF,0.007333333333333334
Lalage melaschistos,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.14743505040214963
Regulus regulus,model_config,presence_cell_threshold,NA,10
Regulus regulus,model_config,presence_cell_maximum,NA,10000
Regulus regulus,model_config,pseudoabsence_multiplier,NA,3
Regulus regulus,model_config,pseudoabsence_minimum,NA,1000
Regulus regulus,model_config,pseudoabsence_maximum,NA,20000
Regulus regulus,model_config,cv_folds,NA,5
Regulus regulus,model_config,cv_presence_threshold_spatial,NA,20
Regulus regulus,model_config,tss_selection_threshold,NA,0.6
Regulus regulus,model_config,buffer_km,NA,500
Regulus regulus,algorithm_mean_threshold,mean_threshold,GAM,0.06871446881512636
Regulus regulus,algorithm_mean_threshold,mean_threshold,GBM,0.13321892198454857
Regulus regulus,algorithm_mean_threshold,mean_threshold,GLM,0.2145985899390572
Regulus regulus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Regulus regulus,algorithm_mean_threshold,mean_threshold,RF,0.016666666666666666
Regulus regulus,ensemble_binary_threshold,ensemble_binary_threshold,GAM,0.06871446881512636
Calidris alpina,model_config,presence_cell_threshold,NA,10
Calidris alpina,model_config,presence_cell_maximum,NA,10000
Calidris alpina,model_config,pseudoabsence_multiplier,NA,3
Calidris alpina,model_config,pseudoabsence_minimum,NA,1000
Calidris alpina,model_config,pseudoabsence_maximum,NA,20000
Calidris alpina,model_config,cv_folds,NA,5
Calidris alpina,model_config,cv_presence_threshold_spatial,NA,20
Calidris alpina,model_config,tss_selection_threshold,NA,0.6
Calidris alpina,model_config,buffer_km,NA,500
Calidris alpina,algorithm_mean_threshold,mean_threshold,GAM,0.11190749068908318
Calidris alpina,algorithm_mean_threshold,mean_threshold,GBM,0.04553128495791562
Calidris alpina,algorithm_mean_threshold,mean_threshold,GLM,0.1653647115388727
Calidris alpina,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Calidris alpina,algorithm_mean_threshold,mean_threshold,RF,0.03066666666666667
Calidris alpina,ensemble_binary_threshold,ensemble_binary_threshold,GAM,0.11190749068908318
Turdus ruficollis,model_config,presence_cell_threshold,NA,10
Turdus ruficollis,model_config,presence_cell_maximum,NA,10000
Turdus ruficollis,model_config,pseudoabsence_multiplier,NA,3
Turdus ruficollis,model_config,pseudoabsence_minimum,NA,1000
Turdus ruficollis,model_config,pseudoabsence_maximum,NA,20000
Turdus ruficollis,model_config,cv_folds,NA,5
Turdus ruficollis,model_config,cv_presence_threshold_spatial,NA,20
Turdus ruficollis,model_config,tss_selection_threshold,NA,0.6
Turdus ruficollis,model_config,buffer_km,NA,500
Turdus ruficollis,algorithm_mean_threshold,mean_threshold,GAM,0.06340266240428528
Turdus ruficollis,algorithm_mean_threshold,mean_threshold,GBM,0.05211342871384454
Turdus ruficollis,algorithm_mean_threshold,mean_threshold,GLM,0.3249521459164052
Turdus ruficollis,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Turdus ruficollis,algorithm_mean_threshold,mean_threshold,RF,0.006666666666666667
Turdus ruficollis,ensemble_binary_threshold,ensemble_binary_threshold,GAM,0.06340266240428528
Delichon dasypus,model_config,presence_cell_threshold,NA,10
Delichon dasypus,model_config,presence_cell_maximum,NA,10000
Delichon dasypus,model_config,pseudoabsence_multiplier,NA,3
Delichon dasypus,model_config,pseudoabsence_minimum,NA,1000
Delichon dasypus,model_config,pseudoabsence_maximum,NA,20000
Delichon dasypus,model_config,cv_folds,NA,5
Delichon dasypus,model_config,cv_presence_threshold_spatial,NA,20
Delichon dasypus,model_config,tss_selection_threshold,NA,0.6
Delichon dasypus,model_config,buffer_km,NA,500
Delichon dasypus,algorithm_mean_threshold,mean_threshold,GAM,0.19953210760200693
Delichon dasypus,algorithm_mean_threshold,mean_threshold,GBM,0.1690903849794069
Delichon dasypus,algorithm_mean_threshold,mean_threshold,GLM,0.20020495241118455
Delichon dasypus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Delichon dasypus,algorithm_mean_threshold,mean_threshold,RF,0.029333333333333333
Delichon dasypus,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.20020495241118455
Limosa limosa,model_config,presence_cell_threshold,NA,10
Limosa limosa,model_config,presence_cell_maximum,NA,10000
Limosa limosa,model_config,pseudoabsence_multiplier,NA,3
Limosa limosa,model_config,pseudoabsence_minimum,NA,1000
Limosa limosa,model_config,pseudoabsence_maximum,NA,20000
Limosa limosa,model_config,cv_folds,NA,5
Limosa limosa,model_config,cv_presence_threshold_spatial,NA,20
Limosa limosa,model_config,tss_selection_threshold,NA,0.6
Limosa limosa,model_config,buffer_km,NA,500
Limosa limosa,algorithm_mean_threshold,mean_threshold,GAM,0.11097317028931891
Limosa limosa,algorithm_mean_threshold,mean_threshold,GBM,0.12740977255513286
Limosa limosa,algorithm_mean_threshold,mean_threshold,GLM,0.17312441113715146
Limosa limosa,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Limosa limosa,algorithm_mean_threshold,mean_threshold,RF,0.051333333333333335
Limosa limosa,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.17312441113715146
Netta rufina,model_config,presence_cell_threshold,NA,10
Netta rufina,model_config,presence_cell_maximum,NA,10000
Netta rufina,model_config,pseudoabsence_multiplier,NA,3
Netta rufina,model_config,pseudoabsence_minimum,NA,1000
Netta rufina,model_config,pseudoabsence_maximum,NA,20000
Netta rufina,model_config,cv_folds,NA,5
Netta rufina,model_config,cv_presence_threshold_spatial,NA,20
Netta rufina,model_config,tss_selection_threshold,NA,0.6
Netta rufina,model_config,buffer_km,NA,500
Netta rufina,algorithm_mean_threshold,mean_threshold,GAM,0.04476848857802149
Netta rufina,algorithm_mean_threshold,mean_threshold,GBM,0.04509185823779593
Netta rufina,algorithm_mean_threshold,mean_threshold,GLM,0.22597672755186343
Netta rufina,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Netta rufina,algorithm_mean_threshold,mean_threshold,RF,0.002666666666666667
Netta rufina,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.22597672755186343
Ictinaetus malaiensis,model_config,presence_cell_threshold,NA,10
Ictinaetus malaiensis,model_config,presence_cell_maximum,NA,10000
Ictinaetus malaiensis,model_config,pseudoabsence_multiplier,NA,3
Ictinaetus malaiensis,model_config,pseudoabsence_minimum,NA,1000
Ictinaetus malaiensis,model_config,pseudoabsence_maximum,NA,20000
Ictinaetus malaiensis,model_config,cv_folds,NA,5
Ictinaetus malaiensis,model_config,cv_presence_threshold_spatial,NA,20
Ictinaetus malaiensis,model_config,tss_selection_threshold,NA,0.6
Ictinaetus malaiensis,model_config,buffer_km,NA,500
Ictinaetus malaiensis,algorithm_mean_threshold,mean_threshold,GAM,0.08447061915790775
Ictinaetus malaiensis,algorithm_mean_threshold,mean_threshold,GBM,0.07295421533560531
Ictinaetus malaiensis,algorithm_mean_threshold,mean_threshold,GLM,0.1697725985696195
Ictinaetus malaiensis,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Ictinaetus malaiensis,algorithm_mean_threshold,mean_threshold,RF,0.031133333333333364
Ictinaetus malaiensis,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.1697725985696195
Butastur indicus,model_config,presence_cell_threshold,NA,10
Butastur indicus,model_config,presence_cell_maximum,NA,10000
Butastur indicus,model_config,pseudoabsence_multiplier,NA,3
Butastur indicus,model_config,pseudoabsence_minimum,NA,1000
Butastur indicus,model_config,pseudoabsence_maximum,NA,20000
Butastur indicus,model_config,cv_folds,NA,5
Butastur indicus,model_config,cv_presence_threshold_spatial,NA,20
Butastur indicus,model_config,tss_selection_threshold,NA,0.6
Butastur indicus,model_config,buffer_km,NA,500
Butastur indicus,algorithm_mean_threshold,mean_threshold,GAM,0.1136242732811635
Butastur indicus,algorithm_mean_threshold,mean_threshold,GBM,0.07740878031893943
Butastur indicus,algorithm_mean_threshold,mean_threshold,GLM,0.19208482252459147
Butastur indicus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Butastur indicus,algorithm_mean_threshold,mean_threshold,RF,0.016666666666666666
Butastur indicus,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.19208482252459147
Lanius tephronotus,model_config,presence_cell_threshold,NA,10
Lanius tephronotus,model_config,presence_cell_maximum,NA,10000
Lanius tephronotus,model_config,pseudoabsence_multiplier,NA,3
Lanius tephronotus,model_config,pseudoabsence_minimum,NA,1000
Lanius tephronotus,model_config,pseudoabsence_maximum,NA,20000
Lanius tephronotus,model_config,cv_folds,NA,5
Lanius tephronotus,model_config,cv_presence_threshold_spatial,NA,20
Lanius tephronotus,model_config,tss_selection_threshold,NA,0.6
Lanius tephronotus,model_config,buffer_km,NA,500
Lanius tephronotus,algorithm_mean_threshold,mean_threshold,GAM,0.161929514143143
Lanius tephronotus,algorithm_mean_threshold,mean_threshold,GBM,0.1078168297639935
Lanius tephronotus,algorithm_mean_threshold,mean_threshold,GLM,0.19100076378991498
Lanius tephronotus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Lanius tephronotus,algorithm_mean_threshold,mean_threshold,RF,0.04906666666666676
Lanius tephronotus,ensemble_binary_threshold,ensemble_binary_threshold,GAM,0.161929514143143
Riparia riparia,model_config,presence_cell_threshold,NA,10
Riparia riparia,model_config,presence_cell_maximum,NA,10000
Riparia riparia,model_config,pseudoabsence_multiplier,NA,3
Riparia riparia,model_config,pseudoabsence_minimum,NA,1000
Riparia riparia,model_config,pseudoabsence_maximum,NA,20000
Riparia riparia,model_config,cv_folds,NA,5
Riparia riparia,model_config,cv_presence_threshold_spatial,NA,20
Riparia riparia,model_config,tss_selection_threshold,NA,0.6
Riparia riparia,model_config,buffer_km,NA,500
Riparia riparia,algorithm_mean_threshold,mean_threshold,GAM,0.15542151023251782
Riparia riparia,algorithm_mean_threshold,mean_threshold,GBM,0.0648183009776444
Riparia riparia,algorithm_mean_threshold,mean_threshold,GLM,0.27616260340541365
Riparia riparia,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Riparia riparia,algorithm_mean_threshold,mean_threshold,RF,6.666666666666668e-4
Riparia riparia,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.27616260340541365
Ardea purpurea,model_config,presence_cell_threshold,NA,10
Ardea purpurea,model_config,presence_cell_maximum,NA,10000
Ardea purpurea,model_config,pseudoabsence_multiplier,NA,3
Ardea purpurea,model_config,pseudoabsence_minimum,NA,1000
Ardea purpurea,model_config,pseudoabsence_maximum,NA,20000
Ardea purpurea,model_config,cv_folds,NA,5
Ardea purpurea,model_config,cv_presence_threshold_spatial,NA,20
Ardea purpurea,model_config,tss_selection_threshold,NA,0.6
Ardea purpurea,model_config,buffer_km,NA,500
Ardea purpurea,algorithm_mean_threshold,mean_threshold,GAM,0.07674261249676415
Ardea purpurea,algorithm_mean_threshold,mean_threshold,GBM,0.038695032748382194
Ardea purpurea,algorithm_mean_threshold,mean_threshold,GLM,0.13689158606542398
Ardea purpurea,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Ardea purpurea,algorithm_mean_threshold,mean_threshold,RF,0.048666666666666664
Ardea purpurea,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.13689158606542398
Gyps himalayensis,model_config,presence_cell_threshold,NA,10
Gyps himalayensis,model_config,presence_cell_maximum,NA,10000
Gyps himalayensis,model_config,pseudoabsence_multiplier,NA,3
Gyps himalayensis,model_config,pseudoabsence_minimum,NA,1000
Gyps himalayensis,model_config,pseudoabsence_maximum,NA,20000
Gyps himalayensis,model_config,cv_folds,NA,5
Gyps himalayensis,model_config,cv_presence_threshold_spatial,NA,20
Gyps himalayensis,model_config,tss_selection_threshold,NA,0.6
Gyps himalayensis,model_config,buffer_km,NA,500
Gyps himalayensis,algorithm_mean_threshold,mean_threshold,GAM,0.1874236464495878
Gyps himalayensis,algorithm_mean_threshold,mean_threshold,GBM,0.09554054379311719
Gyps himalayensis,algorithm_mean_threshold,mean_threshold,GLM,0.16099802614551376
Gyps himalayensis,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Gyps himalayensis,algorithm_mean_threshold,mean_threshold,RF,0.03133333333333333
Gyps himalayensis,ensemble_binary_threshold,ensemble_binary_threshold,GAM,0.1874236464495878
Phoenicurus frontalis,model_config,presence_cell_threshold,NA,10
Phoenicurus frontalis,model_config,presence_cell_maximum,NA,10000
Phoenicurus frontalis,model_config,pseudoabsence_multiplier,NA,3
Phoenicurus frontalis,model_config,pseudoabsence_minimum,NA,1000
Phoenicurus frontalis,model_config,pseudoabsence_maximum,NA,20000
Phoenicurus frontalis,model_config,cv_folds,NA,5
Phoenicurus frontalis,model_config,cv_presence_threshold_spatial,NA,20
Phoenicurus frontalis,model_config,tss_selection_threshold,NA,0.6
Phoenicurus frontalis,model_config,buffer_km,NA,500
Phoenicurus frontalis,algorithm_mean_threshold,mean_threshold,GAM,0.15912956205511905
Phoenicurus frontalis,algorithm_mean_threshold,mean_threshold,GBM,0.08194590147760378
Phoenicurus frontalis,algorithm_mean_threshold,mean_threshold,GLM,0.16222043703988448
Phoenicurus frontalis,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Phoenicurus frontalis,algorithm_mean_threshold,mean_threshold,RF,0.03666666666666667
Phoenicurus frontalis,ensemble_binary_threshold,ensemble_binary_threshold,GAM,0.15912956205511905
Phylloscopus claudiae,model_config,presence_cell_threshold,NA,10
Phylloscopus claudiae,model_config,presence_cell_maximum,NA,10000
Phylloscopus claudiae,model_config,pseudoabsence_multiplier,NA,3
Phylloscopus claudiae,model_config,pseudoabsence_minimum,NA,1000
Phylloscopus claudiae,model_config,pseudoabsence_maximum,NA,20000
Phylloscopus claudiae,model_config,cv_folds,NA,5
Phylloscopus claudiae,model_config,cv_presence_threshold_spatial,NA,20
Phylloscopus claudiae,model_config,tss_selection_threshold,NA,0.6
Phylloscopus claudiae,model_config,buffer_km,NA,500
Phylloscopus claudiae,algorithm_mean_threshold,mean_threshold,GAM,0.09988063379359498
Phylloscopus claudiae,algorithm_mean_threshold,mean_threshold,GBM,0.09786169996728852
Phylloscopus claudiae,algorithm_mean_threshold,mean_threshold,GLM,0.18186259394727058
Phylloscopus claudiae,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Phylloscopus claudiae,algorithm_mean_threshold,mean_threshold,RF,0.020666666666666667
Phylloscopus claudiae,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.18186259394727058
Phoenicurus ochruros,model_config,presence_cell_threshold,NA,10
Phoenicurus ochruros,model_config,presence_cell_maximum,NA,10000
Phoenicurus ochruros,model_config,pseudoabsence_multiplier,NA,3
Phoenicurus ochruros,model_config,pseudoabsence_minimum,NA,1000
Phoenicurus ochruros,model_config,pseudoabsence_maximum,NA,20000
Phoenicurus ochruros,model_config,cv_folds,NA,5
Phoenicurus ochruros,model_config,cv_presence_threshold_spatial,NA,20
Phoenicurus ochruros,model_config,tss_selection_threshold,NA,0.6
Phoenicurus ochruros,model_config,buffer_km,NA,500
Phoenicurus ochruros,algorithm_mean_threshold,mean_threshold,GAM,0.29884859591142915
Phoenicurus ochruros,algorithm_mean_threshold,mean_threshold,GBM,0.15801315009088404
Phoenicurus ochruros,algorithm_mean_threshold,mean_threshold,GLM,0.2801193962855511
Phoenicurus ochruros,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Phoenicurus ochruros,algorithm_mean_threshold,mean_threshold,RF,0.016100000000000024
Phoenicurus ochruros,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.2801193962855511
Sturnus vulgaris,model_config,presence_cell_threshold,NA,10
Sturnus vulgaris,model_config,presence_cell_maximum,NA,10000
Sturnus vulgaris,model_config,pseudoabsence_multiplier,NA,3
Sturnus vulgaris,model_config,pseudoabsence_minimum,NA,1000
Sturnus vulgaris,model_config,pseudoabsence_maximum,NA,20000
Sturnus vulgaris,model_config,cv_folds,NA,5
Sturnus vulgaris,model_config,cv_presence_threshold_spatial,NA,20
Sturnus vulgaris,model_config,tss_selection_threshold,NA,0.6
Sturnus vulgaris,model_config,buffer_km,NA,500
Sturnus vulgaris,algorithm_mean_threshold,mean_threshold,GAM,0.1719807958312185
